Naslov,Cijena,URL_Proizvoda,URL_Slike,Stanje_Medija,Stanje_Omota,Tip_Artikla
Valerie (20th anniv.red vinyl) (RSD 2026),30.78,https://menartshop.hr/proizvod/valerie-20th-anniv-red-vinyl-rsd-2026/,https://menartshop.hr/app/uploads/2026/04/4c0d6e09-6eaa-42f0-b366-64afc1b8b7a6.png,Novo,Novo,LP
Northern Soul (baby blue vinyl) (RSD 2026),44.68,https://menartshop.hr/proizvod/northern-soul-baby-blue-vinyl-rsd-2026/,https://menartshop.hr/app/uploads/2026/04/2b633f17-c3ee-459d-a582-b4f698ed592b.png,Novo,Novo,LP
Ibiza Classics B Sides  (orange transparent vinyl) (RSD 2026),30.78,https://menartshop.hr/proizvod/ibiza-classics-b-sides-orange-transparent-vinyl-rsd-2026/,https://menartshop.hr/app/uploads/2026/04/696fe864-9a77-4fff-929f-0668f97c9e41.png,Novo,Novo,LP
J.Lo  (25th anniv.black vinyl) (RSD 2026),36.73,https://menartshop.hr/proizvod/j-lo-25th-anniv-black-vinyl-rsd-2026/,https://menartshop.hr/app/uploads/2026/04/406f24bf-f385-4c8c-a9a6-d1fe64cb2970.png,Novo,Novo,LP
As Time Explodes – RSD 2026 Clear Vinyl edition,49.90,https://menartshop.hr/proizvod/as-time-explodes-rsd-2026-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/f062ae3a-c449-47ef-abb4-7b4d5a6f4ff4.png,Novo,Novo,LP
Cold Hard Truth – RSD 2026 Blue Vinyl edition,29.95,https://menartshop.hr/proizvod/cold-hard-truth-rsd-2026-blue-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/4782ad15-9cd0-4d57-ad2a-dbf6d1a359f8.png,Novo,Novo,LP
Imagination – RSD 2026 Black Vinyl edition,24.95,https://menartshop.hr/proizvod/imagination-rsd-2026-black-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/2aedf280-442e-4668-8ef0-e940fe2d7109.png,Novo,Novo,LP
"Lick My Decals Off, Baby – RSD 2026 Black Vinyl Deluxe edition",44.90,https://menartshop.hr/proizvod/lick-my-decals-off-baby-rsd-2026-black-vinyl-deluxe-edition/,https://menartshop.hr/app/uploads/2026/04/499c37b1-8955-48a5-9ea5-d5d4c4bf9679.png,Novo,Novo,LP
New Wave B-Sides – RSD 2026 Pink Vinyl edition,29.95,https://menartshop.hr/proizvod/new-wave-b-sides-rsd-2026-pink-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/094d3e02-ee67-400e-acdd-65c47f559cdb.png,Novo,Novo,LP
One Day It Will Please Us To Remember Even This – RSD 2026 Clear Vinyl edition,44.90,https://menartshop.hr/proizvod/one-day-it-will-please-us-to-remember-even-this-rsd-2026-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/63f05a83-b063-4680-a80a-a49e3dbe00b6.png,Novo,Novo,LP
Rarities & First Drafts – RSD 2026 Translucent Emerald Vinyl edition,31.60,https://menartshop.hr/proizvod/rarities-first-drafts-rsd-2026-translucent-emerald-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/cc3212cc-d3fa-489d-96a6-23d2eb28b118.png,Novo,Novo,LP
Analogue – RSD 2026 Deluxe Black Vinyl edition,44.90,https://menartshop.hr/proizvod/analogue-rsd-2026-deluxe-black-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/97a40a2b-a6bf-4ce6-9df4-6355e83067d2.png,Novo,Novo,LP
"Live In New Haven, Ct, 1986 – RSD 2026 Clear Vinyl edition",44.90,https://menartshop.hr/proizvod/live-in-new-haven-ct-1986-rsd-2026-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/b45c45b9-8bff-4590-986c-7a5545926496.png,Novo,Novo,LP
Solo Albums – RSD 2026 Black Vinyl edition,131.35,https://menartshop.hr/proizvod/solo-albums-rsd-2026-black-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/e39ff3f5-4acb-4f09-aa46-ebeb5776ed47.png,Novo,Novo,LP
Alternate Atlantic Crossing – RSD 2026 Tidal Wave vinyl edition,28.25,https://menartshop.hr/proizvod/alternate-atlantic-crossing-rsd-2026-tidal-wave-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/f4b78a0a-66b4-416c-8fd6-d61f601c5f6f.png,Novo,Novo,LP
"Strange Days 1967: A Work I Progress, Part 2 – RSD 2026 Transparent Turquoise Vinyl edition",34.90,https://menartshop.hr/proizvod/strange-days-1967-a-work-i-progress-part-2-rsd-2026-transparent-turquoise-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/cb4689df-a99e-4bd1-859b-79c0030c509f.png,Novo,Novo,LP
So Much For (2Our) Dust: Live – RSD 2026 Coloured Vinyl edition,98.10,https://menartshop.hr/proizvod/so-much-for-2our-dust-live-rsd-2026-coloured-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/ad8b0e35-beef-457c-b8b2-7d0f5f8d0594.png,Novo,Novo,LP
The Modern Lovers (RSD 2026 – Picture vinyl),34.20,https://menartshop.hr/proizvod/the-modern-lovers-rsd-2026-picture-vinyl/,https://menartshop.hr/app/uploads/2026/04/abd2b081-10de-4a02-80ea-e01bf77582ad.png,Novo,Novo,LP
The Lost Tapes Vol.7 Live (RSD 2026 – Colour vinyl),40.70,https://menartshop.hr/proizvod/the-lost-tapes-vol-7-live-rsd-2026-colour-vinyl/,https://menartshop.hr/app/uploads/2026/04/63774862-44bb-42da-a90e-48b130451bed.png,Novo,Novo,LP
Live Wire (RSD 2026 – Colour vinyl),26.90,https://menartshop.hr/proizvod/live-wire-rsd-2026-colour-vinyl/,https://menartshop.hr/app/uploads/2026/04/109d9ac1-eccb-4bf7-8190-3a7410a73b2e.png,Novo,Novo,LP
Acoustic Hits (25th Anniversary Edition) (RSD 2026 – silver vinyl),46.60,https://menartshop.hr/proizvod/acoustic-hits-25th-anniversary-edition-rsd-2026-silver-vinyl/,https://menartshop.hr/app/uploads/2026/04/90ac1604-959a-479c-a5b5-944457adf336.png,Novo,Novo,LP
No Dice (Transparent Orange Vinyl – RSD 2026),34.20,https://menartshop.hr/proizvod/no-dice-transparent-orange-vinyl-rsd-2026/,https://menartshop.hr/app/uploads/2026/04/a624bbdc-200c-4655-8a08-36ed03c4dee1.png,Novo,Novo,LP
"Viva! Roxy Music (RSD 2026 – red, gold vinyl)",36.40,https://menartshop.hr/proizvod/viva-roxy-music-rsd-2026-red-gold-vinyl/,https://menartshop.hr/app/uploads/2026/04/2a68c5d8-bd17-4f54-820e-9434b2ba76cf.png,Novo,Novo,LP
Slang (RSD 2026 – pink vinyl),43.65,https://menartshop.hr/proizvod/slang-rsd-2026-pink-vinyl/,https://menartshop.hr/app/uploads/2026/04/582e2a27-fb10-401e-bd58-b253b04900d3.png,Novo,Novo,LP
Live In Cleveland 1976 (RSD 2026 – transparent vinyl),41.45,https://menartshop.hr/proizvod/live-in-cleveland-1976-rsd-2026-transparent-vinyl/,https://menartshop.hr/app/uploads/2026/04/f71fc5bc-b56b-4bf6-9770-e8d7b26c9416.png,Novo,Novo,LP
Detroit (RSD 2026 – 2LP vinyl),41.45,https://menartshop.hr/proizvod/detroit-rsd-2026-2lp-vinyl/,https://menartshop.hr/app/uploads/2026/04/a1f1a010-dd32-41ff-969c-7f5e6e6e7c05.png,Novo,Novo,LP
Sonnys Crib – Blue Note Classic Vinyl edition,27.20,https://menartshop.hr/proizvod/sonnys-crib-blue-note-classic-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/743b80c5-6e39-40e5-b4ff-0372dbc9ae9a.png,Novo,Novo,LP
Americana (Vinyl),31.30,https://menartshop.hr/proizvod/americana-vinyl/,https://menartshop.hr/app/uploads/2026/04/56efbb8b-e896-4c21-9c37-4ccf7206f705.png,Novo,Novo,LP
Some Friendly (35th Anniversary White Vinyl),49.05,https://menartshop.hr/proizvod/some-friendly-35th-anniversary-white-vinyl/,https://menartshop.hr/app/uploads/2026/04/52c0ac57-7a79-4f85-8d86-d59ec3523f7e.png,Novo,Novo,LP
Sunn O))) Ltd. (Limited Oxblood Coloured Vinyl),37.40,https://menartshop.hr/proizvod/sunn-o-ltd-limited-oxblood-coloured-vinyl/,https://menartshop.hr/app/uploads/2026/04/22565cf6-bd3a-4f73-b6d1-af2c46201cae.png,Novo,Novo,LP
Sexistential ( White Colour Vinyl),32.60,https://menartshop.hr/proizvod/sexistential-white-colour-vinyl/,https://menartshop.hr/app/uploads/2026/04/2ca2d5cc-70c8-47af-93b4-e880ef54d76a.png,Novo,Novo,LP
Alive In America (Natural Clear Vinyl edition),39.90,https://menartshop.hr/proizvod/alive-in-america-natural-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/3f239dd5-4eca-425a-9252-226caeb0785a.png,Novo,Novo,LP
Thank You – 2026 Vinyl Reissue edition,44.90,https://menartshop.hr/proizvod/thank-you-2026-vinyl-reissue-edition/,https://menartshop.hr/app/uploads/2026/04/4587e8e2-8914-4b6e-a13d-85b97f10fed2.png,Novo,Novo,LP
Duran Duran (The Wedding Album) – 2026 Vinyl Reissue edition,39.90,https://menartshop.hr/proizvod/duran-duran-the-wedding-album-2026-vinyl-reissue-edition/,https://menartshop.hr/app/uploads/2026/04/2981fb94-e006-47cd-bfa2-c2841b94ab2a.png,Novo,Novo,LP
The 1975 (Clear vinyl edition),37.00,https://menartshop.hr/proizvod/the-1975-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/b894d5d5-9f3c-4c15-9c55-a0eb7a508074.png,Novo,Novo,LP
Boy (Heavy Weight Vinyl),17.70,https://menartshop.hr/proizvod/boy-heavy-weight-vinyl/,https://menartshop.hr/app/uploads/2026/04/f35b36b4-d81c-4851-8e8b-94854e0c71d4.png,Novo,Novo,LP
Wildfire (Grey Marbled Vinyl edition),38.80,https://menartshop.hr/proizvod/wildfire-grey-marbled-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/78508b53-956e-4165-8a20-0a76a98e7aaa.png,Novo,Novo,LP
Mutiny After Midnight (Limited Red Vinyl),33.25,https://menartshop.hr/proizvod/mutiny-after-midnight-limited-red-vinyl/,https://menartshop.hr/app/uploads/2026/04/17c22eb8-e5e3-4a64-aee8-e0ed65a4da3a.png,Novo,Novo,LP
WhateverS Clever! (Limited Clear Vinyl edition),33.25,https://menartshop.hr/proizvod/whatevers-clever-limited-clear-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/c79d8f85-e090-4c16-ab15-f9b46a327f1e.png,Novo,Novo,LP
WhateverS Clever! (Clear Transparent Vinyl edition),33.25,https://menartshop.hr/proizvod/whatevers-clever-clear-transparent-vinyl-edition/,https://menartshop.hr/app/uploads/2026/04/8aed2016-8bb7-4fad-9ecd-7edc105bad5a.png,Novo,Novo,LP
Romantic (White Vinyl),31.60,https://menartshop.hr/proizvod/romantic-white-vinyl/,https://menartshop.hr/app/uploads/2026/03/2629938d-e5de-4292-9e4f-d71eb870b595.png,Novo,Novo,LP
5150 (Limited 2026 Expanded Green Vinyl),48.20,https://menartshop.hr/proizvod/5150-limited-2026-expanded-green-vinyl/,https://menartshop.hr/app/uploads/2026/03/2ada427c-718d-4c69-a9a5-2c03180b29ac.png,Novo,Novo,LP
Hades (Pink Vinyl edition),49.90,https://menartshop.hr/proizvod/hades-pink-vinyl-edition/,https://menartshop.hr/app/uploads/2026/03/53be74e4-b5c1-416a-a30d-6078a1ead56f.png,Novo,Novo,LP
Hades – Limited Forest Abyss Vinyl,39.90,https://menartshop.hr/proizvod/hades-limited-forest-abyss-vinyl/,https://menartshop.hr/app/uploads/2026/03/a1b5b1b0-a317-4511-9dfc-577a304aea15.png,Novo,Novo,LP
Kush + Orange Juice 2 (Ltd. Black & Gold Vinyl),41.40,https://menartshop.hr/proizvod/kush-orange-juice-2-ltd-black-gold-vinyl/,https://menartshop.hr/app/uploads/2026/03/17ad142e-382b-4201-b2b2-c882c6c9945e.png,Novo,Novo,LP
The Rajah (Tone Poet Vinyl),38.10,https://menartshop.hr/proizvod/the-rajah-tone-poet-vinyl-2/,https://menartshop.hr/app/uploads/2026/03/19b0dfa1-7c0a-4a79-b595-c08188b1f92c.png,Novo,Novo,LP
Joker: Folie a Deux (red transluscent Vinyl) – Soundtrack,31.30,https://menartshop.hr/proizvod/joker-folie-a-deux-red-transluscent-vinyl-soundtrack/,https://menartshop.hr/app/uploads/2026/03/360aae5a-6e3b-442d-80c7-f11d2b798b39.png,Novo,Novo,LP
I gledam i sanjam i ne dam – Marbled Vinyl,26.90,https://menartshop.hr/proizvod/i-gledam-i-sanjam-i-ne-dam-marbled-vinyl/,https://menartshop.hr/app/uploads/2026/03/f8b56c0d-31dd-4b12-9efb-3b9df2c156be.png,Novo,Novo,LP
Altars Of Madness (White Vinyl),46.40,https://menartshop.hr/proizvod/altars-of-madness-white-vinyl/,https://menartshop.hr/app/uploads/2026/03/6083a27e-f7a8-4d74-a858-f67776221a80.png,Novo,Novo,LP
Heartwork – Ultimate Edition Phd Exclusive White Vinyl,50.05,https://menartshop.hr/proizvod/heartwork-ultimate-edition-phd-exclusive-white-vinyl/,https://menartshop.hr/app/uploads/2026/03/3f4223b1-83a4-4f24-a2ec-914b6e2b584a.png,Novo,Novo,LP
Symphonies Of Sickness (Ltd White Vinyl),45.65,https://menartshop.hr/proizvod/symphonies-of-sickness-ltd-white-vinyl/,https://menartshop.hr/app/uploads/2026/03/50516646-c3c4-4bb2-956c-6e203c4aa5bc.png,Novo,Novo,LP
Lord Willin (special edition silver vinyl),44.68,https://menartshop.hr/proizvod/lord-willin-special-edition-silver-vinyl/,https://menartshop.hr/app/uploads/2026/03/a01420a1-a987-44b1-8e04-60cdb1697ae3.png,Novo,Novo,LP
Dallas International Motor Speedway 1969 (Clear Vinyl),44.20,https://menartshop.hr/proizvod/dallas-international-motor-speedway-1969-clear-vinyl/,https://menartshop.hr/app/uploads/2026/03/79411ec2-4716-472b-b16a-ca5daaa32fac.png,Novo,Novo,LP
Worlds Gone Wrong (Limited Indie Exclusive Sky Blue Vinyl edition),40.25,https://menartshop.hr/proizvod/worlds-gone-wrong-limited-indie-exclusive-sky-blue-vinyl-edition/,https://menartshop.hr/app/uploads/2026/03/a6877a75-57fb-4572-b2bd-64ca07f25c0a.png,Novo,Novo,LP
Tired Of Hanging Around (20Th Anniv.Yellow Transparent Vinyl),34.76,https://menartshop.hr/proizvod/tired-of-hanging-around-20th-anniv-yellow-transparent-vinyl/,https://menartshop.hr/app/uploads/2026/03/24022bb9-2410-4255-8231-0a640e2d1ddd.png,Novo,Novo,LP
Hell Hath No Fury (special edition gold vinyl),42.70,https://menartshop.hr/proizvod/hell-hath-no-fury-special-edition-gold-vinyl/,https://menartshop.hr/app/uploads/2026/03/9efda6e0-c7c7-4ec8-ada1-81885a1a3b9f.png,Novo,Novo,LP
Moontower (180G Blue Transparent Vinyl) (Reissue 2026),34.76,https://menartshop.hr/proizvod/moontower-180g-blue-transparent-vinyl-reissue-2026/,https://menartshop.hr/app/uploads/2026/03/1d8dda29-3c0f-4d3a-87e2-7e9e9eef0555.png,Novo,Novo,LP
The Rock N’ Roots Of Green Day (Red Vinyl),38.25,https://menartshop.hr/proizvod/the-rock-n-roots-of-green-day-red-vinyl/,https://menartshop.hr/app/uploads/2026/03/725a3040-151e-4891-97f5-fd3e25f0ad16.png,Novo,Novo,LP
If I Should Fall… Lp,29.95,https://menartshop.hr/proizvod/if-i-should-fall-lp/,https://menartshop.hr/app/uploads/2026/03/4c44ed9e-6bce-493f-a434-b65919e4fc19.png,Novo,Novo,LP
999 Lp,19.95,https://menartshop.hr/proizvod/999-lp/,https://menartshop.hr/app/uploads/2026/03/f5ea67f6-55df-4566-8fad-8bc679bb14b7.png,Novo,Novo,LP
Cabin In The Sky (Limited Duckie Yellow Vinyl edition),44.80,https://menartshop.hr/proizvod/cabin-in-the-sky-limited-duckie-yellow-vinyl-edition/,https://menartshop.hr/app/uploads/2026/03/37b62874-24f2-4ab7-824e-1b15ec9e0a3e.png,Novo,Novo,LP
A Fever You CanT Sweat Out (20th Anniversary Deluxe Translucent Ruby Vinyl edition),46.55,https://menartshop.hr/proizvod/a-fever-you-cant-sweat-out-20th-anniversary-deluxe-translucent-ruby-vinyl-edition/,https://menartshop.hr/app/uploads/2026/03/96a0e814-9ba1-4b4c-bbde-0e129eddb907.png,Novo,Novo,LP
Torn – Limited Clear Vinyl,39.90,https://menartshop.hr/proizvod/torn-limited-clear-vinyl/,https://menartshop.hr/app/uploads/2026/03/3e56e736-8431-4808-bf7f-410eb8ffc99a.png,Novo,Novo,LP
Sheer Heart Attack (limited Black Vinyl),27.20,https://menartshop.hr/proizvod/sheer-heart-attack-limited-black-vinyl/,https://menartshop.hr/app/uploads/2026/03/c2456dca-a65e-4e75-816d-424d22340a4e.png,Novo,Novo,LP
Make-Up Is A Lie (Blue Vinyl edition),29.95,https://menartshop.hr/proizvod/make-up-is-a-lie-blue-vinyl-edition/,https://menartshop.hr/app/uploads/2026/03/6417a70f-e6d4-4583-838b-06a87ea522cf.png,Novo,Novo,LP
Make-Up Is A Lie (Limited Red Vinyl edition),29.95,https://menartshop.hr/proizvod/make-up-is-a-lie-limited-red-vinyl-edition/,https://menartshop.hr/app/uploads/2026/03/ddd53106-415b-4392-bf8a-b2d4bbc636ca.png,Novo,Novo,LP
The Romantic (Limited Red Vinyl edition),31.60,https://menartshop.hr/proizvod/the-romantic-limited-red-vinyl-edition/,https://menartshop.hr/app/uploads/2026/03/f2275a80-566f-48ae-ad06-ccf4dc59adb5.png,Novo,Novo,LP
The Romantic (Amazon Exclusive Gold Vinyl),29.90,https://menartshop.hr/proizvod/the-romantic-amazon-exclusive-gold-vinyl/,https://menartshop.hr/app/uploads/2026/03/2b862a42-8fd8-4834-b4a0-aaea0ba7fb11.png,Novo,Novo,LP
Niandra LaDes & Usually Just A T-Shirt (Coloured Vinyl),38.80,https://menartshop.hr/proizvod/niandra-lades-usually-just-a-t-shirt-coloured-vinyl/,https://menartshop.hr/app/uploads/2026/03/14725d64-1595-4b15-87f1-7cbc65829f2f.png,Novo,Novo,LP
Master Of The Rings (Expanded edition – Gold Vinyl),39.30,https://menartshop.hr/proizvod/master-of-the-rings-expanded-edition-gold-vinyl/,https://menartshop.hr/app/uploads/2026/03/0cf7267f-5203-4dba-b59e-9cd18b015028.png,Novo,Novo,LP
The Time Of The Oath (Expanded edition – Violet Vinyl),39.30,https://menartshop.hr/proizvod/the-time-of-the-oath-expanded-edition-violet-vinyl/,https://menartshop.hr/app/uploads/2026/03/ab4e8d6a-e672-41e4-b9b0-a93456ffa90e.png,Novo,Novo,LP
Laughter In Summer (Coloured Vinyl),33.25,https://menartshop.hr/proizvod/laughter-in-summer-coloured-vinyl/,https://menartshop.hr/app/uploads/2026/03/0122ef32-fec9-4afa-bbc5-58050aa4d400.png,Novo,Novo,LP
Mercyful Fate  Vinyl Replica,16.25,https://menartshop.hr/proizvod/mercyful-fate-vinyl-replica/,https://menartshop.hr/app/uploads/2026/03/a5eed06b-7c20-4d75-a27d-f4249f73ed96.png,Novo,Novo,LP
Complete Plugged Nickel Live 1965 – Vinyl BOX,260.35,https://menartshop.hr/proizvod/complete-plugged-nickel-live-1965-vinyl-box/,https://menartshop.hr/app/uploads/2026/03/f89b98cd-58bf-4829-ac8e-af96dc75ec90.png,Novo,Novo,LP
11 5 18 2 5 18 (Clear Vinyl),49.90,https://menartshop.hr/proizvod/11-5-18-2-5-18-clear-vinyl/,https://menartshop.hr/app/uploads/2026/03/59c7dc3e-b00e-4b75-a8b7-aa0b68695d3d.png,Novo,Novo,LP
Io Canto 2 Lp Ltd.,59.85,https://menartshop.hr/proizvod/io-canto-2-lp-ltd/,https://menartshop.hr/app/uploads/2026/03/660696b9-18a5-4415-bdb5-4d366bf1f77c.png,Novo,Novo,LP
"With Odeon On Our Side, Firefly Glow Marbled Vinyl",29.75,https://menartshop.hr/proizvod/with-odeon-on-our-side-firefly-glow-marbled-vinyl/,https://menartshop.hr/app/uploads/2026/03/a1f25529-d448-4414-9e90-820eb829fc1b.png,Novo,Novo,LP
Soundtrack Scala (Red Vinyl),34.90,https://menartshop.hr/proizvod/soundtrack-scala-red-vinyl/,https://menartshop.hr/app/uploads/2026/03/2a71ad55-fb96-4b23-960c-912ccb324524.png,Novo,Novo,LP
Demons Dance (Tone Poet Vinyl),38.00,https://menartshop.hr/proizvod/demons-dance-tone-poet-vinyl/,https://menartshop.hr/app/uploads/2026/02/01b1cb03-e326-41ed-b8e0-2df52ed2d34e.png,Novo,Novo,LP
Midnight Creeper (Tone Poet Vinyl),38.00,https://menartshop.hr/proizvod/midnight-creeper-tone-poet-vinyl/,https://menartshop.hr/app/uploads/2026/02/2b29ff66-2d74-4674-99e2-a795a339457e.png,Novo,Novo,LP
Soldatenschicksale (transparent orange vinyl),44.68,https://menartshop.hr/proizvod/soldatenschicksale-transparent-orange-vinyl/,https://menartshop.hr/app/uploads/2026/02/2e490528-584e-4e53-a842-dc21c82bf0fe.png,Novo,Novo,LP
Eon Of Obscenity (ltd.red marbled vinyl),36.73,https://menartshop.hr/proizvod/eon-of-obscenity-ltd-red-marbled-vinyl/,https://menartshop.hr/app/uploads/2026/02/c59614ab-3495-45e2-93d8-a78c07ad0e54.png,Novo,Novo,LP
Wuthering Heights (Black & Dark Green Marbled Vinyl edition),38.25,https://menartshop.hr/proizvod/wuthering-heights-black-dark-green-marbled-vinyl-edition/,https://menartshop.hr/app/uploads/2026/02/af30b153-4769-4bfc-83d7-bf4257c6feeb.png,Novo,Novo,LP
Alice In Chains IV  (30th anniv.ltd.yellow highlighter vinyl),40.71,https://menartshop.hr/proizvod/alice-in-chains-iv-30th-anniv-ltd-yellow-highlighter-vinyl/,https://menartshop.hr/app/uploads/2026/02/b765dac4-b8fa-4b6c-9cea-b653f526e46f.png,Novo,Novo,LP
Live Around The World (Ltd. Gold LP + DVD Set),27.20,https://menartshop.hr/proizvod/live-around-the-world-ltd-gold-lp-dvd-set/,https://menartshop.hr/app/uploads/2026/02/91440481-3102-4608-b186-0abbe363d00d.png,Novo,Novo,LP
1st Single Album Spaghetti Vinyl (Ltd. Tomato Red),38.80,https://menartshop.hr/proizvod/1st-single-album-spaghetti-vinyl-ltd-tomato-red/,https://menartshop.hr/app/uploads/2026/02/9b8fd652-2546-4426-9ade-861b36893f92.png,Novo,Novo,LP
1st Single Album Spaghetti Vinyl (Ltd. Neon Yellow),38.80,https://menartshop.hr/proizvod/1st-single-album-spaghetti-vinyl-ltd-neon-yellow/,https://menartshop.hr/app/uploads/2026/02/fd7f465f-917b-4660-a639-fa33eb1d0461.png,Novo,Novo,LP
Number Ones – Greatest Hits 1978-2003 (Red vinyl),38.72,https://menartshop.hr/proizvod/number-ones-greatest-hits-1978-2003-red-vinyl/,https://menartshop.hr/app/uploads/2026/02/202c01ae-5d98-402b-af6e-a60b5817ace9.png,Novo,Novo,LP
Cruelty Without Beauty (Pink Coloured Vinyl),56.85,https://menartshop.hr/proizvod/cruelty-without-beauty-pink-coloured-vinyl/,https://menartshop.hr/app/uploads/2026/02/b0b9887d-1dbc-42d4-8366-e58614603867.png,Novo,Novo,LP
Worm Infested (Green With Red Splatter Vinyl),44.45,https://menartshop.hr/proizvod/worm-infested-green-with-red-splatter-vinyl/,https://menartshop.hr/app/uploads/2026/02/e22dde97-c7ce-4a56-b5d2-12c9c8d98297.png,Novo,Novo,LP
Avant La Chute Transparent Blue Vinyl,27.10,https://menartshop.hr/proizvod/avant-la-chute-transparent-blue-vinyl/,https://menartshop.hr/app/uploads/2026/02/3dc12d55-c7f0-427e-8668-9edf0409060d.png,Novo,Novo,LP
The R&B Scene (White Vinyl edition),38.00,https://menartshop.hr/proizvod/the-rb-scene-white-vinyl-edition-2/,https://menartshop.hr/app/uploads/2026/02/20d605ad-753d-4ce1-bfea-a668a0fca2c0.png,Novo,Novo,LP
The Ship (Ltd. Coke Bottle Green Vinyl),31.30,https://menartshop.hr/proizvod/the-ship-ltd-coke-bottle-green-vinyl-2/,https://menartshop.hr/app/uploads/2026/02/67f56962-1ceb-43b2-a3fb-93a6ed170ae5.png,Novo,Novo,LP
Clubhouse (Tone Poet Vinyl),38.10,https://menartshop.hr/proizvod/clubhouse-tone-poet-vinyl-2/,https://menartshop.hr/app/uploads/2026/02/7e31486b-ce04-4205-b9f1-0d5f162ad1ff.png,Novo,Novo,LP
Sonny Clark Trio (Tone Poet Vinyl),38.00,https://menartshop.hr/proizvod/sonny-clark-trio-tone-poet-vinyl/,https://menartshop.hr/app/uploads/2026/02/8df1f379-aa5f-4a6a-a3b4-a25d218be708.png,Novo,Novo,LP
28 Years Later – Soundtrack (red transparent vinyl),50.63,https://menartshop.hr/proizvod/28-years-later-soundtrack-red-transparent-vinyl/,https://menartshop.hr/app/uploads/2026/01/1dd3099b-7de7-42d8-886d-dad1f4db0b45.png,Novo,Novo,LP
Colors Of Bach (140g splatter vinyl),42.70,https://menartshop.hr/proizvod/colors-of-bach-140g-splatter-vinyl/,https://menartshop.hr/app/uploads/2026/01/2c93ac0d-fbae-4986-a269-a0bcd882207b.png,Novo,Novo,LP
Colors Within – Soundtrack (milky translucent vinyl),36.73,https://menartshop.hr/proizvod/colors-within-soundtrack-milky-translucent-vinyl/,https://menartshop.hr/app/uploads/2026/01/415bc5bc-cc04-402c-8406-96641c8159a3.png,Novo,Novo,LP
Down in Albion (20th Anniversary Edition Cream Vinyl edition),63.20,https://menartshop.hr/proizvod/down-in-albion-20th-anniversary-edition-cream-vinyl-edition/,https://menartshop.hr/app/uploads/2026/01/79d5fa9e-1bb8-43e9-b686-ee5555538885.png,Novo,Novo,LP
The Demise Of Planet X (Neon Green Marble Vinyl edition),32.60,https://menartshop.hr/proizvod/the-demise-of-planet-x-neon-green-marble-vinyl-edition/,https://menartshop.hr/app/uploads/2026/01/d2b043a7-1dd3-48ca-ace5-0ea0d4d27800.png,Novo,Novo,LP
Time For Tyner (Tone Poet Vinyl),38.00,https://menartshop.hr/proizvod/time-for-tyner-tone-poet-vinyl-2/,https://menartshop.hr/app/uploads/2026/01/6e26d7d9-7a82-470e-84f1-3fbd52c3d5d7.png,Novo,Novo,LP
4-Track Demos (2020 Vinyl Reissue),27.20,https://menartshop.hr/proizvod/4-track-demos-2020-vinyl-reissue/,https://menartshop.hr/app/uploads/2026/01/fba15e81-add0-4c40-8ae2-2393ec4cf462.png,Novo,Novo,LP
Stans – Soundtrack (Ink Bleed Vinyl),40.00,https://menartshop.hr/proizvod/stans-soundtrack-ink-bleed-vinyl/,https://menartshop.hr/app/uploads/2026/01/39b83589-67dd-4b0f-89f0-6557de10c993.png,Novo,Novo,LP
Death Magnetic (Magnetic Silver Vinyl),46.40,https://menartshop.hr/proizvod/death-magnetic-magnetic-silver-vinyl/,https://menartshop.hr/app/uploads/2026/01/35233f5a-413d-4a07-b5ad-b25338237387.png,Novo,Novo,LP
Station To Station (Limited Picture Vinyl),38.25,https://menartshop.hr/proizvod/station-to-station-limited-picture-vinyl/,https://menartshop.hr/app/uploads/2026/01/67e6114b-6a47-49f6-83ca-50a5f9507ecb.png,Novo,Novo,LP
Aja (Vinyl),27.20,https://menartshop.hr/proizvod/aja-vinyl/,https://menartshop.hr/app/uploads/2026/01/f554ea41-7b40-44ad-a0d6-1c57a1f30286.png,Novo,Novo,LP
Kiss (Ltd. Back To Black Vinyl),27.20,https://menartshop.hr/proizvod/kiss-ltd-back-to-black-vinyl/,https://menartshop.hr/app/uploads/2026/01/82eb14b2-2ef8-4876-99cb-fe4e98fd0730.png,Novo,Novo,LP
